X,Y,month,day,FFMC,DMC,DC,ISI,temp,RH,wind,rain,area
6.6,5.7,nov,wed,91.1,276.3,825.3,7.0,13.8,77.1,7.5,0.2,0.0
7.4,2.8,aug,fri,91.2,141.1,629.1,7.1,19.2,39.0,3.6,0.0,1.6
7.7,2.1,aug,fri,92.2,96.1,739.5,8.6,19.4,24.0,5.0,-0.2,3.6
3.2,4.0,feb,fri,92.0,111.2,654.1,9.8,16.7,46.9,0.9,0.0,0.1
3.8,3.9,nov,thu,92.4,96.3,739.5,8.7,19.1,23.9,4.9,0.0,3.6
4.4,4.8,jun,sat,86.0,19.5,57.3,2.8,13.9,42.8,5.9,0.1,-0.2
5.0,4.2,mar,tue,93.2,157.2,666.8,13.3,26.8,25.1,3.2,0.1,0.6
6.3,8.0,mar,fri,95.2,217.6,690.0,18.0,28.2,29.1,1.8,0.0,6.0
3.6,7.1,nov,thu,92.2,88.9,495.7,8.6,24.3,27.1,3.1,0.0,-0.1
2.1,8.8,jun,sat,93.8,231.1,715.1,8.2,19.0,64.0,4.8,0.4,3.3
2.8,7.7,nov,sun,92.3,111.2,654.1,9.9,16.7,47.0,0.8,-0.1,0.0
5.5,2.5,aug,sun,91.0,129.5,692.6,7.0,20.5,36.9,2.2,-0.2,17.4
8.9,3.7,mar,thu,94.7,227.0,706.8,11.9,23.2,34.0,3.0,-0.1,0.0
2.6,8.3,may,sat,92.6,115.3,777.2,8.6,24.1,27.0,5.0,0.0,-0.1
5.7,4.9,sep,thu,91.7,78.5,724.2,9.0,19.3,38.0,2.7,-0.0,0.3
8.4,8.0,jan,tue,92.3,96.3,450.1,12.2,23.3,31.1,5.4,0.1,0.1
4.6,3.2,may,sun,81.7,56.7,665.4,2.1,21.3,69.9,6.6,0.0,11.3
8.5,2.4,feb,sat,87.7,52.2,103.8,4.9,9.1,49.0,2.2,-0.0,0.0
8.4,6.2,sep,mon,91.1,126.6,686.5,6.9,21.4,41.8,2.0,-0.0,0.2
1.9,7.4,jun,mon,92.7,73.3,713.0,22.6,19.2,38.0,4.1,-0.2,0.0
4.4,4.2,jan,thu,92.9,137.1,706.4,9.3,25.4,27.0,2.5,-0.1,0.0
3.2,8.3,jan,tue,90.4,93.2,298.1,7.5,20.7,25.0,5.0,-0.1,0.0
4.8,7.2,mar,mon,94.3,122.3,590.0,12.9,15.2,66.2,4.0,0.1,10.3
5.7,6.8,jul,wed,91.4,145.4,608.3,10.6,17.1,43.0,5.5,0.1,0.1
1.5,8.2,apr,mon,90.0,39.7,86.6,6.2,13.4,40.0,5.5,-0.1,1.0
5.8,6.4,jul,thu,92.1,99.0,745.2,9.6,20.7,35.1,4.9,-0.0,13.1
1.0,6.4,apr,sat,92.4,105.7,758.0,10.0,16.2,45.2,1.8,-0.1,0.1
3.4,7.3,apr,mon,91.6,104.1,474.7,9.1,21.9,49.0,2.8,-0.0,0.1
6.4,3.1,mar,thu,89.6,84.0,714.3,5.6,17.1,53.0,5.4,-0.1,0.4
8.1,7.8,feb,wed,92.2,99.0,745.3,9.7,15.2,53.0,6.5,-0.0,7.4
5.9,5.9,mar,sun,92.2,106.0,758.3,9.7,24.8,28.1,1.9,0.1,14.3
2.9,3.7,aug,sat,84.0,9.1,34.0,2.1,13.9,40.2,5.3,-0.1,-0.0
6.7,7.9,jul,tue,91.8,78.5,724.0,9.2,21.3,31.9,2.6,-0.0,-0.0
3.7,2.7,nov,tue,90.3,289.9,855.2,7.5,16.1,58.1,3.6,0.1,9.9
8.2,6.8,mar,fri,92.1,85.1,487.9,14.7,20.8,31.8,6.3,0.0,0.0
6.2,8.2,dec,thu,93.7,139.4,594.1,20.2,22.9,31.0,7.2,0.0,15.3
7.2,8.1,jun,tue,92.1,98.9,745.4,9.5,20.5,42.9,3.7,-0.1,2.3
6.9,3.0,dec,sun,91.2,124.3,795.2,8.5,21.4,28.0,4.5,-0.1,15.6
6.4,3.7,nov,thu,92.2,111.2,654.2,9.7,20.5,35.1,4.1,0.0,1.9
6.9,4.7,sep,tue,90.3,111.0,537.6,6.2,19.4,43.1,5.8,-0.0,-0.0
6.8,7.2,feb,wed,90.8,194.3,643.2,6.8,21.5,40.9,3.7,0.0,0.0
6.9,6.1,feb,sun,94.3,146.0,614.7,11.2,25.4,42.0,4.0,0.0,0.0
5.6,2.5,jan,fri,91.8,111.8,770.3,6.5,15.9,53.2,2.2,0.1,2.8
1.3,3.2,sep,thu,90.8,194.0,642.9,6.8,16.2,63.0,2.8,-0.1,16.4
3.2,8.4,aug,fri,90.1,68.6,355.2,7.2,24.7,29.0,2.2,-0.1,1.5
3.0,2.3,aug,mon,91.6,181.4,613.0,7.5,25.0,36.0,3.9,-0.1,3.1
2.9,4.7,jul,sun,93.4,157.4,666.8,13.4,21.8,40.1,0.4,0.0,2.5
3.6,6.4,jun,mon,91.6,35.7,80.7,7.8,11.6,29.9,6.3,0.1,-0.0
6.1,6.6,jan,mon,81.7,56.8,665.6,1.9,27.7,35.0,2.7,0.1,-0.1
8.9,4.6,dec,thu,91.6,108.5,764.1,6.1,17.8,51.0,5.4,-0.2,-0.0
4.0,5.2,may,tue,93.4,17.1,28.3,9.8,13.9,24.0,5.8,0.0,0.1
4.6,4.1,may,sun,92.2,88.7,441.1,8.3,17.1,67.1,3.6,-0.1,6.7
2.5,8.1,apr,sat,90.9,276.3,825.2,7.1,13.8,77.0,7.5,0.0,11.0
1.9,7.4,apr,mon,90.9,129.5,692.6,7.0,17.7,46.1,3.1,0.0,7.1
3.5,5.8,apr,sun,91.8,175.1,700.7,13.8,26.8,37.9,6.3,0.1,0.8
3.5,4.4,mar,thu,92.3,152.6,658.3,14.5,23.8,23.9,3.1,-0.1,-0.0
3.7,3.3,mar,sat,92.4,121.3,674.4,8.6,18.1,46.0,1.8,0.1,201.0
8.1,5.4,jul,mon,90.9,129.5,692.6,6.9,18.5,40.0,2.7,0.0,0.1
6.3,6.2,dec,mon,91.4,142.3,601.5,10.7,19.8,39.1,5.6,0.1,-0.0
7.7,6.8,oct,fri,93.7,101.3,423.3,14.7,26.0,45.1,3.9,0.1,7.4
4.1,5.2,jun,wed,90.4,89.4,290.8,6.4,15.3,45.0,2.2,-0.0,-0.1
1.5,7.7,jul,mon,92.0,87.7,721.1,9.4,18.3,53.9,3.0,0.0,2.2
8.6,4.4,mar,thu,90.6,35.3,669.4,6.7,17.9,33.1,0.9,0.1,-0.0
8.0,7.4,feb,sun,90.1,289.8,855.3,7.5,10.3,78.0,3.9,0.1,18.2
2.2,5.5,jun,mon,91.7,100.0,466.3,6.5,22.9,40.0,1.3,0.0,2.7
9.0,3.2,sep,wed,92.3,96.2,739.5,8.6,19.3,23.9,4.8,-0.0,3.7
5.8,2.7,nov,thu,95.9,180.9,671.2,14.2,21.7,65.1,4.9,0.8,-0.1
8.4,8.7,sep,tue,93.7,101.3,458.8,11.8,19.3,38.8,7.2,0.1,7.6
5.0,2.8,jun,sat,91.0,126.6,686.6,7.0,21.3,41.9,2.0,-0.0,0.0
4.4,4.9,dec,sat,94.4,139.2,689.0,20.0,29.2,30.0,5.0,0.1,1.9
2.6,7.3,nov,sun,92.7,133.3,699.8,9.3,26.4,20.9,4.5,-0.1,88.5
5.7,3.6,may,sat,92.1,111.1,654.2,9.6,16.5,46.8,0.8,-0.0,0.0
7.7,4.6,mar,tue,92.7,46.4,691.8,8.8,15.4,35.2,1.0,-0.1,0.1
7.5,6.2,aug,mon,95.3,99.8,513.1,13.2,23.8,31.9,5.5,-0.0,0.7
6.7,2.1,nov,fri,91.0,126.5,686.5,7.1,19.4,48.0,1.2,0.1,0.1
2.1,7.0,jul,thu,91.7,114.3,661.2,6.3,18.4,43.9,4.5,0.0,-0.1
1.8,8.4,apr,fri,90.6,50.1,100.2,7.7,15.0,31.0,8.5,0.1,2.0
8.5,7.2,jan,tue,93.6,149.3,728.7,8.3,28.3,26.1,3.3,-0.2,64.0
7.1,8.1,jan,tue,93.7,97.7,542.0,14.3,28.4,31.8,4.0,-0.1,8.7
6.8,5.9,jul,sat,89.5,284.8,844.0,10.1,10.5,77.1,4.0,-0.0,0.1
4.4,6.4,jan,thu,91.1,94.4,744.5,8.3,22.3,47.9,4.1,0.1,0.6
4.3,3.8,sep,wed,91.7,273.9,819.2,7.8,15.5,72.0,8.0,0.1,1.8
3.0,7.8,may,wed,90.5,93.2,298.0,7.5,20.7,24.9,4.9,-0.2,-0.0
1.7,3.2,feb,sat,91.2,94.1,232.1,7.1,19.1,38.2,4.6,-0.1,0.1
6.1,3.1,oct,sat,91.3,183.1,437.6,12.5,12.4,90.0,7.5,0.1,0.2
7.8,4.7,oct,fri,83.9,4.6,46.8,2.2,5.3,68.1,1.9,-0.2,0.0
1.7,3.5,jul,sun,92.6,87.9,698.6,7.1,22.8,40.1,4.2,-0.1,-0.1
7.0,3.2,oct,mon,92.1,152.7,658.1,14.2,18.9,53.1,2.7,0.1,4.3
7.3,5.9,dec,tue,92.6,122.0,789.7,10.2,18.5,42.1,2.2,-0.1,1.2
4.0,5.3,aug,sun,94.2,117.2,581.1,10.9,24.1,40.8,2.1,0.1,8.0
4.2,6.6,may,fri,89.4,51.2,102.5,9.5,10.5,46.0,4.8,0.0,-0.0
7.2,7.1,may,sat,84.7,26.5,352.0,1.9,5.1,61.1,4.9,-0.1,5.2
5.8,6.9,oct,sat,81.5,56.8,665.7,1.8,27.9,32.0,2.8,0.0,6.6
8.1,2.3,dec,fri,50.4,46.3,706.5,0.5,12.3,78.0,6.2,-0.0,0.0
2.5,5.8,may,fri,87.0,6.5,18.7,3.3,8.9,35.0,3.0,0.0,1.2
2.6,4.8,jun,sat,91.6,145.4,608.3,10.6,10.4,74.0,2.2,-0.2,0.1
1.1,2.6,jan,fri,91.4,30.7,74.2,7.5,18.1,28.9,3.1,0.1,0.0
6.6,8.0,jun,sun,91.4,37.8,673.8,5.4,20.2,37.1,2.6,-0.2,13.7
8.8,7.8,aug,tue,89.7,89.9,704.4,4.7,17.6,66.8,2.2,0.0,2.0
2.1,7.5,jan,sun,85.2,28.2,113.8,3.6,11.3,94.0,4.8,0.1,-0.1
5.9,6.0,aug,sun,96.1,175.4,661.8,16.8,32.5,26.2,3.3,0.1,2.7
1.3,9.0,apr,tue,94.8,108.4,647.0,17.1,16.7,47.0,1.2,0.0,1.5
8.7,4.7,mar,thu,91.1,132.1,812.1,12.5,15.8,38.0,5.5,-0.1,1.8
1.4,2.2,jan,thu,93.2,157.3,666.7,13.4,26.9,25.0,3.1,-0.1,0.7
2.2,7.0,mar,sat,92.1,87.6,721.1,9.5,18.1,53.8,3.0,0.1,2.3
2.9,8.2,feb,wed,90.9,166.9,752.7,7.0,18.0,62.2,5.4,-0.1,0.4
7.0,2.1,nov,sun,91.7,100.2,466.2,6.2,23.0,39.9,1.3,-0.1,2.6
6.9,3.3,mar,sun,86.4,27.6,97.1,5.2,9.2,43.9,4.6,-0.1,0.1
1.8,4.4,aug,mon,85.4,25.3,349.6,2.6,5.1,24.1,8.5,-0.2,24.8
1.2,3.1,feb,sun,86.2,26.3,94.4,5.0,8.3,51.0,6.5,-0.2,-0.1
6.8,8.5,jul,tue,90.0,39.7,86.5,6.1,10.6,30.0,4.0,-0.1,0.2
2.8,5.5,jan,fri,92.0,78.5,724.3,9.3,21.3,31.9,2.6,0.1,-0.2
7.9,7.6,jan,mon,92.9,137.1,706.3,9.2,21.6,14.9,0.8,0.1,11.2
5.1,6.8,jun,mon,94.8,130.2,587.1,14.1,33.1,24.9,4.1,-0.1,26.4
5.3,8.3,jul,thu,84.2,9.3,33.9,2.1,14.0,40.0,5.4,-0.0,-0.0
4.9,8.0,nov,thu,90.3,39.6,86.7,6.3,16.2,29.1,3.0,0.0,1.8
5.1,7.2,feb,wed,93.1,137.1,706.6,9.1,22.2,34.0,1.6,0.0,14.7
3.1,7.7,jan,tue,92.7,73.3,713.2,22.6,19.2,38.1,4.0,-0.1,-0.0
8.4,6.5,mar,sat,95.1,141.4,605.7,17.8,20.7,57.8,1.3,0.0,0.1
3.5,5.4,jan,tue,84.7,26.4,351.9,2.1,5.1,61.1,4.9,0.1,5.4
5.8,4.9,aug,thu,82.9,23.3,85.5,2.2,16.6,20.0,3.1,0.1,-0.0
5.6,8.0,aug,sat,91.7,35.8,80.8,7.7,16.9,27.0,4.9,-0.1,28.6
1.4,5.5,apr,sun,93.0,157.4,666.6,13.5,26.8,24.9,3.1,-0.0,0.5
6.8,6.2,dec,thu,92.7,46.8,691.8,8.6,20.7,23.8,5.5,0.1,-0.1
2.6,8.0,nov,tue,92.4,124.0,680.7,8.5,16.8,59.8,1.4,0.1,29.6
2.3,2.8,oct,sun,89.5,84.1,714.5,5.6,19.1,51.9,2.1,0.1,-0.1
7.0,7.7,mar,fri,94.0,135.8,586.8,15.0,20.9,34.0,5.0,-0.1,6.9
2.4,5.8,oct,mon,90.7,43.6,686.9,6.7,17.8,27.0,4.0,0.1,-0.1
2.6,7.3,aug,sun,87.5,52.2,103.9,5.1,11.0,46.0,5.8,0.0,36.8
7.9,8.1,jul,thu,91.7,48.4,696.1,11.1,16.8,45.0,4.3,-0.1,6.9
1.1,5.8,jun,mon,95.9,163.9,643.1,14.1,30.8,30.0,4.9,0.1,8.6
6.9,2.6,sep,fri,91.6,248.6,753.8,6.2,20.3,56.3,2.1,0.0,0.1
6.3,4.0,jul,tue,90.3,99.7,631.3,6.2,19.0,43.9,2.7,-0.1,4.8
7.6,8.6,jan,sat,92.3,207.2,672.5,8.3,28.1,33.1,2.3,-0.1,2.4
8.8,4.2,apr,thu,93.2,180.6,430.8,11.1,26.9,27.9,5.2,0.1,86.4
7.4,3.4,jun,wed,92.4,56.4,433.5,7.3,23.3,39.0,5.5,0.2,1.4
7.3,4.8,feb,tue,91.6,248.4,753.9,6.3,20.5,58.1,2.7,0.0,43.0
5.1,5.6,jun,wed,89.6,84.1,714.4,5.8,23.7,35.0,3.6,-0.1,5.1
3.5,8.7,oct,sun,91.7,108.3,764.0,6.1,9.6,86.1,2.0,0.1,0.1
3.6,6.3,apr,sun,90.2,289.9,855.2,7.4,10.2,77.9,3.9,-0.1,18.2
3.3,5.9,dec,mon,91.5,145.5,608.2,10.8,8.0,86.1,2.1,-0.0,0.1
5.1,7.1,sep,tue,91.5,108.3,764.0,6.2,19.3,43.9,2.2,-0.0,4.1
2.9,8.8,jun,sat,91.5,38.1,673.7,5.3,16.2,46.1,3.7,0.0,-0.2
3.6,6.6,mar,fri,92.1,98.9,745.2,9.6,15.3,53.0,6.4,-0.0,7.2
6.8,5.9,mar,sun,92.7,122.0,789.5,10.1,16.0,55.0,3.7,-0.0,0.0
1.8,6.2,mar,wed,79.3,3.0,106.7,1.1,11.7,31.0,4.5,-0.1,0.0
3.0,2.6,mar,sat,96.1,163.8,642.9,14.1,30.9,29.8,4.9,0.1,8.7
5.4,2.7,jan,sun,92.9,136.9,706.6,9.3,21.3,15.1,0.9,-0.0,0.0
6.6,4.3,jul,thu,90.4,97.0,624.0,9.0,14.3,53.0,2.0,0.0,3.6
8.6,7.0,jul,mon,95.0,108.3,647.1,17.1,24.6,22.1,4.5,0.1,8.6
6.1,4.7,jun,fri,92.4,105.8,758.3,9.6,25.3,26.9,2.4,-0.1,-0.1
4.2,8.0,jun,sat,90.1,39.6,86.4,6.3,10.6,29.9,4.0,-0.1,-0.2
3.1,4.9,may,sat,88.6,91.7,710.0,7.1,12.2,73.0,6.4,-0.1,30.2
1.0,4.8,mar,thu,91.4,248.6,753.7,6.5,20.3,56.1,2.2,0.0,0.1
8.4,8.3,nov,wed,93.6,231.3,715.2,8.4,26.6,32.9,3.6,0.0,-0.1
8.4,7.0,nov,fri,91.8,78.5,724.1,9.4,18.8,34.9,2.6,-0.1,-0.2
6.9,2.2,jun,wed,95.4,99.9,513.3,13.3,23.7,32.0,5.3,0.0,0.9
7.4,4.8,oct,sun,91.2,94.2,232.3,7.1,19.2,38.2,4.5,-0.1,0.1
5.9,6.4,oct,fri,91.4,130.2,807.3,7.5,12.2,65.9,4.9,0.0,6.0
8.4,4.8,may,sat,86.2,26.2,94.3,5.2,8.1,51.0,6.6,-0.1,0.1
8.0,4.0,aug,tue,90.0,39.5,86.7,6.4,13.4,40.0,5.3,0.1,0.9
8.3,6.9,aug,tue,91.1,183.2,437.7,12.4,12.6,90.0,7.6,0.3,0.1
7.8,6.5,jan,wed,92.1,111.3,653.9,9.5,20.4,41.9,4.9,-0.0,0.1
2.3,8.3,may,sun,91.1,94.0,232.1,7.1,19.1,38.0,4.4,-0.0,-0.1
5.6,3.4,jun,thu,92.5,117.9,668.0,12.0,19.6,33.0,6.3,-0.0,-0.1
4.7,4.2,oct,wed,92.6,122.0,789.6,10.1,18.5,42.0,2.2,-0.1,1.0
6.3,3.6,jul,thu,90.0,39.9,86.7,6.2,15.2,26.9,3.1,0.0,32.0
1.8,3.2,jul,tue,90.1,39.7,86.6,6.1,16.1,29.0,3.1,0.2,1.8
2.5,8.3,may,fri,93.5,149.3,728.4,8.1,25.3,35.9,3.9,-0.0,0.1
8.8,2.1,sep,thu,92.2,111.2,654.1,9.7,20.4,35.0,4.0,0.0,1.6
7.6,3.8,mar,sat,95.1,141.4,605.8,17.7,19.4,71.0,7.6,0.0,46.6
7.7,6.5,sep,thu,90.6,137.0,822.8,6.7,12.9,39.0,2.7,0.0,2.3
2.1,7.4,jun,thu,93.6,101.4,459.1,12.0,19.2,39.0,7.0,-0.0,7.8
4.8,6.4,may,sat,88.8,147.4,614.5,8.9,14.3,66.2,5.4,-0.2,0.2
7.8,8.5,may,wed,95.8,158.1,633.6,11.4,27.4,29.0,4.4,-0.0,43.1
1.1,5.0,may,sun,89.4,27.8,70.9,6.3,15.8,35.0,4.1,0.1,0.0
2.8,8.4,nov,sat,89.3,266.2,803.4,5.5,17.5,54.1,3.1,-0.0,0.0
3.6,8.2,jul,thu,93.2,114.4,560.0,9.6,30.2,22.0,4.8,0.1,-0.1
6.2,4.2,may,fri,90.4,96.6,750.6,11.3,20.3,54.9,4.8,-0.1,3.8
5.7,8.0,may,tue,85.4,25.5,349.5,2.7,4.8,21.0,8.6,0.1,22.1
5.2,8.2,feb,fri,91.9,111.8,770.3,6.4,21.1,35.0,2.8,-0.1,5.6
7.8,2.6,aug,thu,92.4,102.2,751.5,8.5,24.3,26.9,3.1,-0.0,6.7
3.7,5.9,jun,sun,91.3,130.2,807.1,7.7,15.8,50.9,4.5,0.0,2.2
5.7,3.9,oct,fri,91.7,248.4,753.9,6.2,16.8,55.9,3.2,-0.0,0.1
7.9,6.4,nov,mon,91.3,103.3,638.9,5.7,23.0,30.9,3.3,0.1,-0.1
6.0,8.8,jan,sun,84.2,6.9,26.4,7.7,6.6,78.9,3.1,0.1,-0.0
4.4,3.9,feb,sat,90.0,108.1,529.7,12.4,21.1,50.8,8.9,0.1,0.7
4.5,7.6,jul,sat,88.1,96.1,229.1,4.8,14.3,79.1,3.9,0.1,2.0
3.1,7.4,oct,thu,92.7,164.0,575.9,8.9,26.6,39.0,3.1,0.0,7.0
5.8,5.1,aug,fri,84.9,28.0,113.8,3.7,11.3,94.1,4.7,-0.1,-0.0
8.5,7.9,nov,tue,96.2,175.5,661.9,16.9,32.6,26.0,3.1,0.1,2.6
4.8,5.8,aug,sun,91.7,104.1,474.9,9.1,18.7,53.0,1.6,-0.1,-0.0
4.7,7.3,jul,thu,88.9,147.6,614.6,8.9,14.3,66.0,5.4,0.0,-0.2
1.9,7.6,jun,wed,94.2,131.7,607.0,22.5,19.3,55.0,3.9,-0.0,0.3
6.6,5.3,jun,fri,90.6,43.8,686.7,6.7,14.5,33.1,1.1,0.1,0.0
3.8,8.4,jun,mon,91.7,114.3,661.2,6.3,20.1,44.9,3.8,-0.1,0.0
4.1,2.1,jun,sun,92.2,102.2,751.7,8.3,21.4,31.9,2.2,0.2,-0.1
7.3,2.4,jun,wed,91.5,181.3,613.1,7.6,19.2,60.9,4.8,0.3,0.0
7.2,4.5,oct,fri,89.3,266.2,803.4,5.7,17.2,54.1,3.0,0.0,-0.1
4.1,4.3,sep,fri,90.2,99.6,631.3,6.4,16.2,59.1,3.3,-0.1,32.1
7.6,6.4,feb,thu,94.6,85.0,692.2,15.8,20.1,47.0,4.9,0.0,1.6
4.3,5.9,feb,tue,92.8,73.0,712.9,22.6,19.2,38.0,3.9,0.0,-0.1
7.4,7.3,dec,tue,89.1,51.3,102.2,9.5,10.7,46.1,4.9,0.0,-0.1
8.5,2.3,mar,sat,91.0,94.0,231.9,7.0,19.5,37.9,4.4,0.1,-0.1
8.5,4.5,aug,fri,91.5,100.2,466.3,6.3,22.9,40.0,1.1,0.0,2.6
6.2,4.0,dec,wed,53.2,71.2,233.8,0.5,10.7,90.0,2.8,-0.0,0.1
6.8,6.9,mar,sun,94.8,108.4,647.2,16.8,16.5,53.8,5.5,0.0,-0.0
3.2,6.6,mar,sat,91.5,130.0,807.1,7.5,20.7,37.0,1.8,0.0,0.1
3.9,8.8,oct,wed,92.1,102.1,751.6,8.4,24.2,27.0,3.1,0.1,0.0
8.7,5.7,jan,sat,96.1,181.1,671.2,14.1,32.4,27.1,2.2,-0.1,14.8
6.4,3.6,sep,thu,92.0,111.7,770.3,6.5,15.8,52.9,2.2,0.1,3.1
5.6,7.3,oct,sun,91.5,248.3,753.9,6.2,20.5,55.9,2.3,-0.1,0.0
4.5,5.2,mar,wed,91.1,129.5,692.5,7.0,18.3,40.0,2.6,-0.0,-0.0
2.7,8.1,jun,sun,87.0,291.4,860.6,4.1,16.9,66.9,4.9,0.1,3.9
5.8,5.9,jul,sat,91.5,108.4,764.1,6.2,9.9,85.8,1.8,0.1,0.0
7.0,4.8,nov,sun,91.8,35.9,80.7,7.9,11.7,29.9,6.4,-0.1,-0.1
6.7,5.7,apr,tue,84.4,73.4,672.1,3.1,17.7,44.8,2.9,0.1,0.0
1.8,3.1,jan,mon,93.5,231.1,715.0,8.3,25.9,32.0,3.3,0.0,-0.1
5.3,3.3,may,tue,92.9,136.9,706.4,9.2,20.9,17.1,1.2,-0.1,-0.1
2.3,7.5,may,mon,90.8,136.9,822.7,6.8,12.9,38.9,2.8,-0.0,2.0
7.0,3.3,mar,thu,91.0,126.7,686.5,7.1,22.0,39.1,1.6,-0.0,0.4
8.5,2.3,oct,thu,90.9,14.6,25.6,12.1,13.8,33.0,9.4,0.1,61.2
4.7,3.8,may,tue,92.0,87.6,721.0,9.6,18.0,54.0,3.0,0.1,2.2
7.4,7.6,aug,sun,92.2,203.5,664.4,8.2,10.4,75.1,0.8,0.0,-0.1
6.9,6.7,jun,wed,96.1,157.9,633.7,11.1,27.6,29.0,4.7,-0.2,43.2
1.2,6.4,may,mon,94.9,108.4,647.1,17.1,16.5,47.1,1.3,0.1,1.5
4.0,3.6,oct,thu,91.6,104.1,474.8,9.0,18.6,52.9,1.8,0.1,-0.0
2.7,6.2,mar,sun,89.9,51.2,296.2,8.8,16.8,52.9,5.3,0.1,0.9
4.3,5.2,mar,tue,86.1,19.5,57.4,2.6,12.5,52.0,6.3,-0.1,-0.1
4.5,5.4,nov,wed,91.6,181.1,613.1,7.9,24.8,36.1,3.9,-0.0,3.1
4.3,6.8,jul,mon,90.4,35.3,669.1,6.8,18.0,33.1,0.9,0.0,0.0
7.3,6.9,apr,tue,91.8,35.7,80.7,7.7,17.4,25.0,4.7,-0.1,-0.1
4.9,4.0,jun,wed,91.5,130.1,807.0,7.6,12.2,65.9,4.9,-0.1,6.1
3.4,5.3,jan,mon,92.2,98.9,745.3,9.6,12.9,63.9,3.6,0.1,1.7
6.9,5.9,aug,thu,93.7,231.1,715.2,8.4,19.0,64.1,4.9,-0.1,3.2
6.6,2.7,apr,thu,91.5,112.5,572.9,8.8,21.5,41.8,3.1,-0.1,4.2
5.0,8.7,aug,wed,92.1,98.9,745.4,9.5,10.0,74.9,3.6,0.1,3.8
7.5,6.2,oct,thu,90.1,99.7,631.2,6.2,21.4,32.8,3.1,-0.0,0.0
4.0,7.2,feb,mon,90.5,43.6,687.1,6.7,17.7,27.1,4.1,0.0,-0.0
5.9,3.0,apr,sun,92.0,111.2,654.0,9.4,20.4,34.9,4.1,-0.0,1.7
5.7,4.5,sep,thu,92.3,105.8,758.0,9.7,24.8,27.8,1.6,0.0,14.3
4.0,6.9,apr,sun,87.9,17.1,43.4,3.7,15.2,51.0,2.8,0.1,0.1
3.2,8.7,mar,thu,90.2,290.2,855.4,7.3,16.1,58.0,3.6,0.1,10.0
1.4,6.6,sep,thu,90.3,89.3,290.9,6.5,15.6,45.0,2.2,0.1,-0.1
2.9,5.4,jul,tue,90.3,80.7,730.1,6.4,18.2,61.9,4.4,-0.0,-0.1
1.5,3.1,jun,fri,92.0,111.4,654.3,9.7,16.5,47.0,0.9,-0.0,-0.0
5.4,7.0,feb,mon,90.6,196.9,649.8,16.3,11.9,87.9,4.9,-0.1,9.7
8.9,2.7,mar,wed,91.6,273.7,819.0,7.5,21.3,44.0,4.3,-0.1,12.2
2.9,8.7,nov,mon,85.3,90.3,609.6,6.6,17.4,50.0,4.0,0.0,2.9
5.1,4.0,sep,tue,91.3,94.4,744.3,8.4,15.4,56.8,4.9,0.1,39.5
2.0,7.0,jul,sun,92.6,121.8,789.6,10.0,17.4,45.1,4.0,0.0,4.1
4.8,6.5,oct,sun,91.0,126.8,686.6,7.0,21.8,39.1,1.8,-0.1,0.6
6.3,7.1,feb,sun,91.8,35.8,80.8,7.7,15.4,27.0,4.9,0.0,-0.1
2.4,4.8,mar,tue,85.3,25.4,349.5,2.8,4.7,21.2,8.3,-0.1,17.9
2.6,6.6,apr,fri,89.8,39.6,86.6,6.2,15.2,26.9,2.9,0.0,31.9
3.3,2.1,aug,fri,91.5,142.4,601.5,10.8,16.4,59.8,5.3,-0.2,0.1
8.3,4.2,jun,wed,92.4,88.0,698.7,7.1,22.8,40.1,4.1,0.1,0.1
1.2,5.1,jun,tue,93.7,231.1,714.9,8.1,22.0,42.1,2.3,0.1,174.6
7.6,6.9,feb,tue,90.0,68.7,355.3,7.3,24.7,29.0,2.1,0.0,1.5
2.2,8.2,jun,tue,87.1,23.9,64.7,4.1,11.9,34.8,1.9,0.2,-0.0
8.1,2.8,oct,sat,94.3,85.1,692.3,16.0,20.1,47.1,4.9,0.1,1.4
8.6,3.2,may,sun,91.6,100.3,466.4,6.4,23.0,40.1,1.5,0.0,2.5
8.3,3.6,dec,sat,87.5,52.2,103.9,5.2,11.0,45.9,5.8,0.1,0.0
1.7,5.6,jul,sun,86.6,13.2,43.0,5.3,12.4,51.0,1.0,-0.1,-0.1
6.5,3.7,aug,mon,92.0,111.0,654.1,9.6,16.7,47.0,1.0,0.2,2.2
3.5,6.3,sep,tue,90.3,37.6,83.7,7.3,12.3,54.0,3.3,0.0,12.0
2.6,8.9,feb,sun,95.3,131.5,578.8,10.4,27.3,21.9,3.9,0.1,0.7
1.3,6.2,sep,mon,93.7,231.1,715.0,8.4,23.6,53.0,4.0,-0.1,6.4
3.8,3.1,jul,mon,82.9,23.3,85.1,2.3,16.8,20.1,2.9,0.1,0.0
3.3,5.1,oct,wed,95.1,130.3,587.1,14.0,23.4,40.2,5.7,0.2,1.5
1.4,7.5,jan,sun,90.1,99.6,631.2,6.2,21.3,33.0,3.0,0.2,0.1
1.2,7.8,mar,thu,93.6,149.2,728.8,8.1,23.0,39.1,4.9,-0.2,48.5
4.4,4.3,apr,sun,92.1,177.9,605.2,9.6,23.4,40.2,4.0,0.2,6.1
6.5,3.0,nov,sat,92.1,203.2,664.7,8.2,24.8,41.9,5.4,0.1,2.5
7.8,7.2,aug,sat,91.4,248.5,753.7,6.2,17.0,55.9,3.1,0.1,-0.1
